customer_unique_id,Recency,Frequency,Monetary
013ef03e0f3f408dd9bf555e4edcdc0a,89,2,245.37
013f3d6549189a4802a268131ef47a77,370,1,94.9
013f4353d26bb05dc6652f1269458d8d,323,2,356.39
013f66477aa3210eb05fec3fa184de33,268,1,115.65
01413c132b54b9b7dfadc2ee71ef78c8,343,1,51.69
0143a04eabe01ceb3a9fe2dde984e2b0,140,1,194.79
01440d8dea55a5d0ed27d26c41044761,249,1,241.25
014410afdd8e0393ec17e9d8488449e0,236,1,790.32
014593e48e9119391b9c70206fcadca8,390,1,150.87
0145b1b14166b43baa374daddffca8fd,404,1,41.05
0145bfdfe85402b2249c7437bd297a07,368,1,65.71
0145c2c66ea8f764ed8d8015ce149af7,93,1,32.23
0145fc4d376df22449756022b9ccb472,139,1,27.29
01462a1d33f1b303bead3ec1ae2c4f7e,100,1,142.71
014644ae002bacd78bb05521f7e9aaab,222,1,20.29
01469c41b00bb21cd01d2104b8e81384,613,1,111.01
01489018af4a609acb2fa2634c9ce643,71,1,74.5
014ce9c0a3df00f77a6932a7b371a3bc,51,1,23.29
014dc284927e986549bf255eb79eb3ab,293,1,138.39
014dcb5d582d60bca6a379e45a9041da,257,1,28.81
014e4042a6b3ed0b1a6cd14c7639bb84,196,1,241.48
014f7e8caea3379aa3d30558424ca54f,114,1,46.92
014fa2f37ee690774a7505252a28daf3,574,1,39.42
015124b67936296eb7250b38c906a627,213,1,47.29
01512524d623f78040531c0d8e20a772,366,1,89.17
0151b5ff5b5d642815f094f303e7052a,559,1,49.52
0151bcc17b8ae63a495b6c9fe6f708a1,222,1,78.19
0151cf157e4682357e62be311f4823b7,324,1,97.03
01525fe1e0d8e9616b2503260671d20d,68,1,87.58
0152897024d0ddad70baafe17ed705f4,216,1,96.87
01531f72337b960a58cdba9c94e96d1a,344,1,44.1
015366a7c13024e36f1f125d8f9a9e67,575,1,192.41
0153b79c47a4953a7dad6fb93ab45a02,374,1,211.6
01541e2754a6e7830b2871d7191d27e2,67,1,58.05
015546ec984c58044b2a1304f24193a7,260,1,95.31
015557c9912277312b9073947804a7ba,534,2,315.12
015613e1b7c050cd2331d34076fce1c6,200,1,98.6
01561f92006fd3ba8a8a4246b7f38101,371,1,146.68
0156e3456c1959644b2da32c2cee358c,76,1,93.28
01575c2596c13ff2422df080a71b481b,351,1,67.6
0158b70c1d28da409abddfcaa5f0801a,539,1,77.06
015906d05142c9dc02e816c29c044bba,281,1,308.64
01593b828c6e7c516ed078a4820ab9b2,103,1,44.87
015aba8b6e516fbf6ee76c164c11987b,235,1,86.15
015b72d1a4ec2bfcf75518ada117c62b,92,1,261.8
015ba10edbe7988bff82867b4480c225,474,1,261.24
015cd0b039aa3b36cf78f41d8f54e3d0,233,1,99.82
015d45ef9d6462cf0d5f062c54f26941,270,1,209.95
015dc4d69b97b8784298de6c9484797b,375,1,118.02
015e470a59ee1adbb4d6586fd90e4c52,250,1,60.85
015f170c7abe45372b9f0414d901e71b,335,1,89.58
015fcc1fe9d3319fb41b08e986684598,480,1,317.35
0161783a9f93dcefde5ea508501713b2,376,1,47.69
0161ede24e46b8e50ed493e5f8b3b305,315,1,85.14
016201b260065cecbb315f4de0b0dc76,327,1,163.68
01626676a41ff29901f7b42bc8e09dd8,222,1,89.88
016547a638c42ea1061a1400eab339d2,261,1,66.01
0165dc4e0c64d7c1e17757ab8676f213,139,1,117.51
0166e2f8aaec14c93d23dea2523beac5,123,1,205.86
0167a6f5d58d5632b42c44e7f66f2abf,273,1,419.16
0167f525469634cccbda49491f01324c,66,1,78.19
016846e2dd862cba9a2a10eff5ac244f,523,1,474.96
01689985c22786e41347d5167048b25e,89,1,337.38
016a461e59c71a989c278fb565441696,435,1,222.24
016a528e7cb02b29de37ea55cf89b9d1,312,1,39.28
016a5760b723a3a0bcb4b294d4bc6b45,100,1,214.13
016ac660c79288138b5d6d3570eadc9d,314,1,88.72
016c60628fc64e15fa5990e58a0b57c1,454,1,304.56
016dc4411329d2b3292a0fbf1402e95e,120,1,238.44
016e32e564ee03416c6f73e44a4e802a,584,1,85.6
016e68615e12298a0a004a44d3b78579,132,1,100.75
016feebfaba953a2456d3a063b8eb8ef,611,1,62.83
0170c406cddfc9a551a3f8045379afe5,237,1,72.15
01726e5d6a88d1a8dffd9578872ce54e,245,1,834.94
017500c32b7353decc3a3a4d91acd0cc,259,1,103.16
0176190d05dbc46f20484610a0a0e1fb,538,1,305.7
01762637819e8e1cb4093ff1589b0f00,286,1,147.15
01769144da2a7ea21cc6163452b5824d,220,1,68.13
0177c9c4715fe173b9c26fdd95a94579,326,1,127.14
0177f6975b155c814ea6273eccc58d82,229,1,230.86
0178b244a5c281fb2ade54038dd4b161,81,2,259.89
0178df128a2cb4f9914c8c3beb8a57f6,310,1,35.69
0178fa4e501691dec0663f439950d4de,246,1,37.9
01798446b9d249eb006931079a273601,96,1,88.09
017adfe7897c78902d9f7d58cd855990,428,1,266.86
017ae1edebbc1749a64a520e37633c3c,169,1,412.42
017bddd3844cbc8c9259179f66786333,264,1,219.28
017c17dd6f2e7859373a5724b863801e,286,1,108
017c477c81dd0f10726f7828f0475c0e,183,1,66.24
017c4e59e1a95482f32f65e03a46af95,153,1,82.92
017c5a91ab1759799a4d68be8091b8ab,175,1,83.37
017c61c786dae249f339e690764ec7e6,377,1,62.78
017c7f75ca30943882f48d5fda81e2df,396,1,175.28
017d9afa17ebea3b2a7c03ed6bc954be,459,1,37.72
017da2695c69ee376b8b4220cf0f61ec,121,1,81.1
017eb8439a0ca7dcfc228f933bd204d8,231,1,42.78
017fa9ba22880652e440025a91d5a66b,422,1,43.69
017fde295de136549d89d951da362287,460,1,43.91
017fe3adcd1989f1ea8bac1848bd1b94,141,1,42.79
0180d29fed77d26d59490f37198514a1,107,1,94.5
0181f57a87c6a2f0e0fe2807f67aef0e,525,1,29.1
01835b7ef446c78d0c37077894aa068d,197,1,92.26
01838e7d69d87bd8ff2b6ff06789adfb,634,1,159.11
0184070f27c13c909a1de7b1b059b496,277,1,168.33
0185135ffdd866d3a29efa833ac0829b,221,1,89.36
01858f2fad256b1689f5bdafc059f745,78,1,1841.11
0185fbd2271efbc59bbb96ad3e99a7b8,182,1,37.23
01873d3c2fc620aa701e30d2c4181673,190,1,58.61
01878328db858b71da86bdc8966ea729,154,1,70.4
0187e88f4c9b2e4c92e5d47ffa0e1da9,237,1,81.79
018864afd6d3af6af6e3cf1245fc5ff8,159,1,17.29
01886ef98f995e4f2dd75a1d04c97397,222,2,75.31
018875156db79cf3fb697342f256c329,468,1,56.85
0189137aa093295df2116467b8201d66,375,1,51
0189334b410cf5340ba839359af8a959,339,1,206.99
018974568b0b5a8c395465dee270c3a9,449,1,42.77
0189955e61056a22dd6e7cb03603a149,496,1,111.81
0189cca3aa2a0f75ca0cde94ee38be57,499,1,100.33
018ad5828f8f66b69604caabd0aa78ca,591,1,28.62
018b0a8d048e41f2d1f55e56dcbd335c,449,1,192.66
018b5a7502c30eb5f230f1b4eb23a156,423,2,110.18
018c9bbd7d61c91f2abf3cd77b5010ad,275,1,92.69
018ca9b2c9f793a0e43e75d6a3eca86a,259,1,113.8
018ccb97f791b89dc7ae72b4a114b00a,320,1,213.09
018d9881368d5098100c2430b8ed8bdd,237,1,50.1
018e2017f47d05d438effa6d15061c2d,307,1,46.78
018e7e423aa73a3d7183d8c7c7a7c50d,60,1,45.3
01922cf678f7c6d925421a273a885fbf,113,1,104.84
01927626c24c5826ceb6ca6b2797fd60,210,1,282.52
0192a97d19fd891f0a4453609753b886,120,1,112.09
019322e670d197f31413176b865880fd,477,1,26.77
01940bd0ea09e8cbbeb24452e58dcb0e,92,1,82.32
019441bdb2c9b0b1990cac725c427960,156,1,155.52
0195b599954bfa2cfac327dd3b35a877,180,1,182.1
0195c54646cda6452f5e1a0474f3b502,161,1,57.19
0196285e88e29cdf2c0afba10cddd9f0,92,1,37.25
01977d0ffb59b3b64796aeec649edec8,369,1,163.69
0197bf8828afdb5ef6a6f7446a52607e,385,1,173.72
019890d2ead42f267a2c66919d9dedce,282,1,197
0199358f4d397a51c763be597977ddd1,90,1,109.97
0199360d5869b53eece5870f3bd1ef0e,514,1,758.93
019954cc9c2ceb2084881eefdf48f0f9,385,1,105.87
019ac5580a897d52e5ed6f7ed89ade27,406,1,1337.19
019c20bc411068e6f296cd471ac8425b,335,1,60.78
019cd54cc450bdfb2de3e83dced0c511,441,1,223.14
019d47513bb1164cc83fc2d6d7123ef8,614,1,208.16
019e6c1c524669436535388a1cd5cefd,447,1,386.24
019ea19e666644625032de5efe2ceb71,156,1,109.42
019ed386aec9ff0f9eab4a590231174e,78,1,921.24
019ee3ac31baf4383471c760125e2977,56,1,38.37
019f29cee4d4031f59fed390d3cd0bc7,472,1,92.67
019fcfdd0b0ec239cc2b536428064c47,99,1,344.28
01a013f2d3d7b0fa074a09d3e6e7b611,552,1,302.54
01a0f3dc3a406f7fc8593565e1a50b4f,451,1,30.75
01a17507586f0f10f52e7e86ac73e1f7,117,1,517.7
01a20270c305052404127be803843f2f,500,1,162.25
01a22e2079ea71e17313b88e5811e54a,268,2,165.34
01a2ad01e93ccfaf7eaff9bda6f2320c,214,1,169.29
01a3427def071b9efaf74a817c4e023b,510,1,31.6
01a379e7c61f254c6c1bfc842b4d9416,360,1,33.62
01a4788c8bd6d0d6a5b16ccdfd393b74,131,1,83.42
01a4fe5fc00bbdb0b0a4af5a5345cca5,139,1,472.72
01a551a1f8c7955ba259897b2e3d2e30,56,1,55.38
01a6d398ee25ef8ce7ace2d3620ce248,212,1,56.39
01a7888cc755d6ad17b03de5f5543641,265,1,87.64
01a8574d68d5a495ebe94a4790f6fe34,325,1,134.58
01a8a2fa13dad647949ff57927e63b0d,566,1,53.95
01aa30b6c0412a1548fc29e2c98033cf,329,1,310.21
01aae089a9f716c2d948a24c5406603d,328,1,85.14
01ab4b660bfe57375e0486a07bbe31eb,202,1,90.99
01ac1e0b4421bb9946e56692e21226f0,195,1,71.29
01ac33544e5b7d1e79f7d69a065282f3,112,1,79.13
01ad914ceb44eddfbf992570e6a5ef49,115,1,99.65
01ae3897d0da657af5dc0b0dab9df7dc,288,1,32.77
01ae92e9e94bec47e10ef885402cfe54,327,1,153.17
01af16b985b3ad90d75333691e2da6ab,247,1,47.78
01b0d417af24703a0b20cbe71f354285,606,1,91.61
01b0e04852a70de5404609e82e8fc0ba,282,1,116.84
01b0e4e53ea06107438b0738d8d670e2,265,1,236.16
01b3e064c4fc4372a269bdc02c131850,51,1,301.8
01b42ac9d3801e6edf67f7a95f04a838,72,1,66.67
01b466cc9a9e663eb04f4b8890dbc5f1,370,1,821.35
01b51b6ca4757ff714f2a54043e5c7b4,281,1,142.92
01b531d9fa14ce8894156d72f7ee8b92,434,1,118.85
01b53609a2d3710857e22775bbf8ec0f,153,1,116.26
01b6eceb8d393992f590cdb60a41e388,375,1,55
01b7463b1d6850a0ddfb4a93e05d0671,518,1,129.01
01b84e3fa2897be6eec7fadddb3d56f3,357,1,117.16
01ba3180d3c6e7a6e269c5a542985423,238,1,108.22
01bbbfc56b8ec1052e46f260226e34f9,198,1,314.04
01bc72407ac3ab328e54938f599d2231,127,1,19.55
01bc9765e0b1cbb83ec85d576ddc4ef6,63,1,218.98
01bdeb2c0f524bb2119a8c0cd5419f5f,291,1,77.77
01be09e08ce97be4356a7c93bda4ee70,517,1,55.11
01bf812bfa21271c91dbd9bcb9fb055a,128,1,140.91
01bf87cfe6b10b53c057c03b9e7d034f,364,1,56.69
01bfd443225216fd172d2af98ae80068,225,1,187.76
01c12b236caa6f6d630b985da0ab5d30,422,1,134.38
01c1529c867b31e5b6c34ad4ccaab314,74,1,87.17
01c15633aa5baf9c6d2685354fd82747,463,1,105.28
01c19b1261325781dcf2f82c9892f80e,160,1,126.81
01c1e31277120e8c6360c6448cbd4c80,254,1,124.33
01c228e91a729c993c054756eaeb680c,316,1,32.09
01c289bb06354cdc7e6549570f20ada4,295,2,242.5
01c64acc2efd27442844ed61dd9981cc,183,1,27.38
01c6812053d3159e3f8f0a3d92af3cc5,342,1,124.4
01c75ebaa6fd123179cc3898fe4d24c4,69,1,90.62
01c7e32e214b3b0c31b7460a08e89ec9,118,1,22.77
01c849814dd6cd478f0ee6343414acb7,97,1,115
01c92cf65b66be2fb861a163d4830f5a,239,1,126.44
01ca0680cddb7f4c71e3235f08cd16a2,158,1,32.61
01cad597bb1c8c79b2115a6204ab7f8c,309,1,105.3
01cbe0a1a969bf0936fd97298ae18cc8,163,1,163.89
01cd1ef6c24558b19ce2dab8801fabcb,210,1,695.59
01cd5bbfc2ee49abdafb429522b93fce,363,1,16.22
01cd6609264361aaf702ecbee2641cea,176,1,83.75
01ce78f7a46aaaf7a9d1d2b86224ae38,211,1,57.85
01cf4a649781b563f650ce1c18b19be6,130,1,47.13
01cf555dad51551a56a1bdc9fbf2acd6,517,1,117.15
01d0f02781924f788fd9d0521663fae0,486,1,48.62
01d1444a9676bab441621b52773035e9,332,1,154.63
01d4133dfc24adea1d8d8b7f5ee44aa4,337,1,135.08
01d46b5cad3cda9c22f52df41197a671,552,1,40.86
01d4d353f424ed250bf892af49d30abe,357,1,128.46
01d540906498d52fa3b7f10b5ce735b2,93,1,98.56
01d628fd151ab84d5063f2dc5c92a118,256,1,64.37
01d78a7d654c0b1ef85977c306d0f60f,219,1,171.24
01d7b0d6f8958188afa680d75dd47919,114,1,173.22
01d8df79b0fe245a03928d53fc25c223,436,1,137.44
01d8f02b7ae915fddc5736ecdf613cd1,275,1,114.84
01da270abab6215a40467414afae12d1,78,1,197.29
01daeb09de8f07882ccd4319ffbc4693,325,1,38.72
01db45606d08e66e2c058ad2f08f5b34,78,1,87.39
01dbf5ec2334d02e47a8167d3c2e0837,165,1,56.22
01dd34b5f4cee2a48f03ba1cce8c592c,61,1,104.72
01deea8faf538e657bf2b1cb6b6c24f1,388,1,34.84
01dfe4b4e19154abdebe71e50f52f88d,166,1,131.43
01dff584b4563da3703fa375287a3a69,237,1,237
01e0008efc8b3804e274ff934ba017c9,599,1,81.78
01e019838e4e21dd66bb6f69352334f8,318,1,379.08
01e123d7c7cedf12af483fc17258b9ce,131,1,947.72
01e4cddc3a56ea6684510cf09f4d0411,281,1,38.9
01e4f76dbf261176b87ed09f6803c596,225,1,413.02
01e66e20cc67536e6fa27878ed07ad0a,259,1,36.69
01e80828765c999c3f5a7713f3912309,513,1,44.39
01e8bcc3377762cf85025138b2901947,546,1,221.64
01e8feee57ec1b6447fdd4fbea8093cb,259,1,132.05
01ea2467bec4e5ba6c007621c7df3bf5,57,1,57.5
01ea7dfdac01a4e8fbe2902b73510b20,250,2,276.75
01eb9d565f58fe2b55946b72db045556,190,1,177.59
01ec28844a316ded17fa50fd28b98123,229,1,119.48
01ec66cacd4c45d04f9ee2a1c25bb20b,595,1,79.09
01ecc1f1f21f05d0736c99d92646f132,432,1,65
01ecdc37f767e85f5b3fd2310a289253,64,1,721.74
01ece9ffbb6a00db5549188bc410e878,394,1,119.94
01ed8df97a21e2f15521f9758554b32b,463,1,60
01eec5acca315fa22d30315944c65536,225,1,207.2
01ef3ec35f556231aee2f73e8bc6f8a0,378,1,237.88
01f156677184504063bd19739f924af1,737,1,784.8
01f163c912209bc42fd9c0e169e8039e,116,1,46.3
01f173d576ec0a01bbe13dccf0942696,380,1,171
01f1af590b3fa6e09ee79551635926b4,324,1,270.67
01f2285f85a1c603eb7ef755ad311769,139,2,463.04
01f2c78d8578f27b62ca1186752e1532,321,1,386.33
01f382f4c95df31e05e27f1151a015a0,390,1,135.86
01f492ebceb9747c71cb86d983afb9e0,237,1,36.76
01f6fa760c8cee5fef785c7a73321534,325,1,621.83
01f7f7e1b4aefac99dea303f9eb5f7c4,188,1,93.82
01f9585695ca0cb669ddbae22f6ede43,78,1,251.33
01fdfc6e1f85ad504461c6699adb246c,312,1,28.75
01fee81dfa09d00693bbb79aaf922f89,511,1,257.79
01ffb8ddbd9e1167659827ed1b9b6ccf,90,1,83.82
02022a08ed3a2e736777b7b71389c62c,327,1,39.6
020299859eabbac628a0b2d6ea22bb9d,84,1,127.66
02029b32d4185a32a888c3f2d4d8839f,321,1,147.35
020311f9fc67a990f3d43b481398a259,210,1,60.22
0203cdea5911c033017b1b2bb6dbeb33,210,1,128.13
0204f3da94dadaf3fa21305413e02d63,279,1,98.56
020504cfbef989c034f403ab0076c408,327,1,249.08
02054940ff45a170ddd0acca60575eea,265,1,238.41
0205ecc1296100f97f4ae03e22643b8e,162,1,428.83
0206119a2f332d97fb68a9c1f592b2dc,496,1,79.1
02063d3c56dc62e17f57cdd78c4962ff,70,1,50.47
0206671ca1e6cea41033a21774bef222,177,1,76.39
02068e4fb8a2f9434c60eb29751b0783,174,1,145.37
020747bd836e23bc8e3692937ad85497,120,1,50.31
0209a0a5c96cc50dd1bbe71e3730af2a,513,1,245.94
0209af58dcd97d6ff5bac3f5fdfb8c0e,76,1,119.53
0209cc2349a03f00567bb9d24a459829,488,1,65
0209f290b5451d357308bc0e90521026,87,1,631.91
020a1ffcfaf43c6003111eaa33faa6c9,560,1,56.32
020aa2d69bca8c7a0b3da5f8e602c26d,434,1,102.12
020ac38b920d61317bc3e7e2d1e3602b,402,1,85.94
020ae51ab502504a00ab6ccbac53bfa6,64,1,812.76
020b824fa9ea4049aed3171900d41e86,170,1,75.22
020c0844de3cbc0e65fe2cd62ddbc985,187,1,129.32
020d46eecb7bda2b3ab2316a91bb49f6,392,1,63.53
020de21f006326d43b15b28e073f8b4c,121,1,164.54
020f91981e05247250ccaa0ba69364d6,392,1,139.31
02105a58e384edb89a9827dfd3b8173b,214,1,124.67
021109bdb16fa17c2463cab87da314f3,280,1,159.7
0213ec5289d86c40bda69ed571b5853f,303,1,600.43
0213fe7fbaa0a7e81c16350785e367e6,230,1,213.74
0214a2864bcff8020dbe8c40a2e9d26a,583,1,120.68
02168ea18740a0fdaaa15f11bebba5db,373,2,264.04
021823ac7f57395504b4fcf2df8667f9,261,1,38.38
02198c63d3e65ea299d6d8d3c7a11665,189,1,21.59
021a4369c52a67fdaa1a923dada92cf2,463,1,23.6
021ab4ee1c733fef68ef3ddbb6c4ea7e,524,1,55.94
021ac5734c4f62601583998bf0de4e03,149,1,741.45
021b5df6105eece2e83def42b2a75a1c,218,1,65.22
021ba14f8e7b9e5c46cc91cfdbcfbbd1,234,1,51.84
021bca90c906d19b425e192070eb6f68,369,1,109.6
021d9099364431e24195152225c8c535,156,1,91.79
021dbb48a965542d846e18a6799d37c0,475,1,158.13
021f9b70becbc032905f24f7e6c2d7d7,496,1,131.04
0220755d57fdf6a1f63f39f51bb5fb90,156,1,34.58
0220cae7a876f841ad3924e84b29861a,401,1,75.17
022130229ad6d7d853447a4b0979b2dd,224,1,116.21
0221e219e9875443d81e933d3d6f8c80,76,1,78
02220c4df207c6277c269f0b3a05c7cd,288,1,135.14
02238d275f51bce58c8e97218621bd91,277,1,36
02248d5e7ec365ab4fe76975be1449a6,383,1,33.44
02251550f4d16aca44ce66e4263c0522,632,1,139.27
0225a15f6d472b6aff9f2ea45e9a563f,138,1,96.46
022609268add6b353d31185c5ff813c8,77,1,167.32
022657d659cf88bcc8c22774f3f0b61a,57,1,73.61
02278b7fe04a285092542fa4313cdc31,562,1,50.95
0228e299d1cabeaf9be64b5ccd784c97,453,1,1150.54
0229357c32b8eb6b686af4ed4c90d22f,149,1,40.29
022949b07073de5d6173732ea01d6155,217,1,61.22
022ac7dfecd0b4f6019415c4a0fe6d03,172,1,175.5
022b5f96c507ad0530bb7c5a29d00a7d,260,1,86.93
022defe8d96ad7d7e6b2e39a5d83c500,126,1,87.66
022e9ef39a8047a24a813f57ad382b94,409,1,647.54
022f73728cb75b707e8237867ba3526f,134,1,121.4
023196e0c7c9f50e21677e45cc6d539a,331,1,145.52
0231f0795b8e38aeb40a26115e75722c,115,1,248.81
023269083e9a81d89531aeb436d4a05b,233,1,105.38
02333854bb2fa366a65a44ff189a55cb,365,1,141.09
023571745d76e09f8bd5477af28f605e,453,1,125
02359eb55cd801c825452c46c59d416f,305,1,135.08
023609b602b585ea3aaffff453cd0edf,168,1,90.44
023614eec7dadcb125d4408c1e9634d1,244,1,36.69
023626329895d11d199a1bf57dcbc546,78,1,118.62
02364b772a6ae741cce9f3c93ea77edc,168,1,215.38
0236e0a7664e478c1c5713ed4d51f906,245,1,64.17
02379766f7d489377d4a0b5e5a7bd40c,167,1,65.22
02379fc0d5e683d41ccde86f75bbfaf4,114,1,88.51
023986b2b457eb7ffc5a7669a6dad6fa,125,1,42.79
02399dafe5a38655445fb46ec2499071,194,1,28.04
023a46a22f869dafae9c900b45b8622d,372,1,64.09
023a5f2429a60d00c9c26887b95c6c80,402,1,23.78
023a67e0df63273fa1f49cd71fd3eb61,203,1,187.06
023b5ad5d79bf390d6c743833dd41732,293,1,144.56
023c86aec9feb3a43c76311813f04a3e,334,1,43.14
023c8fe9cea056407269dfe9bdd57a8c,359,1,68
023d64edb6716ac1a0a5da6e6277a713,167,1,62.39
023d978a84bb97e195d5562279a7b285,219,1,53.13
023de84681c997f7bcb218b8e23df233,283,1,146.96
023e5eed74131f86d5893680d88d88d7,174,1,99.9
023f426e28a212b8328b41649a2b1a05,67,1,42.27
0241fa2e9adf0576cb0f845377d05c03,85,2,199.03
0242712d1c9c34808dfa88c597c7b0f9,327,1,64.1
0242e42b2210c764b47e099ddeacd742,460,1,146.9
024422409498157526b84fb4cf919ae3,282,1,109.41
0245997602d4ec43390590e43dfd39d9,548,1,185.26
0245c32b7a8e243d2574af599a186108,192,1,69.65
0246128cbe42bad650aca67dea148ecb,551,1,37.32
02466bc47e3eaf9117b78765326d41e7,65,1,54.27
024676cef113f6c81db6c5b8d29e5ee9,169,1,63.58
0246b5fda21cce422b91be62bca9c9ff,95,1,91.76
0246e728843e079b72ae99cbfe711acd,198,1,20.34
0246f8de7fe5a9cb5e3a3fffa3cf0da4,376,1,127.91
024741ae16493ea617e06ecc277c7069,481,1,66.34
0247caa552d23ae7ca2e0777b55a4a2f,262,1,128.48
0247fad5e7e46592d7216d01e9a2d7f6,598,1,208.59
024879685782c26ab2f0365fbea37967,328,1,42.69
0248acdec0648791650de14b758df203,271,1,137.47
024ab36a6207906cf0d2767466419017,606,1,57.74
024ab3d97dd522b7f5173b905628f9fd,186,1,139.82
024bc6c3997170f0ca30edba8ba8aa55,401,1,307.8
024c132534a98479e42a33027e3ad2e2,153,1,116.95
024c233620ca87fef1d3f281e8123142,148,1,101.72
024c9fd1cf1c2c614f24a18e5dd1784d,184,1,45.39
024cf57b6da1f225b8b130dcd9093af9,530,1,154.12
024e448ec8650b88a45e9f6049eec02b,167,1,43.29
024e94ea4d09b69b4996d5af7b43c1b4,83,1,69.18
024f153bf5ff2f378be3577f3248f283,424,1,96.19
024f45263b6a8d9d49b30c4251cfe86c,427,1,33.1
0250e6330823590753c1268c9bf15446,444,1,161.37
025243a8f6e8e4afd7def031078725bf,324,1,248.08
0252e35d8aa0b7b19eb4fb96783bafca,496,1,69.17
02552fea6f4fa9a5c61bf9d22408ae73,557,1,251.76
0255bf539e958e6f426caa5a0cf79aeb,268,1,44
0255fc149c1f191319c8c431479e5d8c,79,1,140.67
0256a460aa82066254d63d60bc21076e,319,1,92.41
0256fe01df094f555379b7d453ba22fc,323,1,453.33
02574dbc91dbde4c31f8c4e5ccd4f808,378,1,179.26
02578a30eaf25ecf087a3728dc04b85a,428,1,54.09
0258ab8ce9fe72c23efb37dd0dcf1307,423,1,41.75
0258cd3b5e7c4b397cc09ea472677e73,269,1,181.76
025bc857299fac3e5c699322d2a1485d,483,1,48.01
025cf7c2f32536f0be1ab412bb6602d2,61,1,1898.61
025d137104467c3e5c07018d9d0bb6fa,379,1,111.55
025d6eda479e8fe58f6f9c334f86712d,60,1,138.5
025e14cd691e409911edc1cc255115a7,327,1,138.36
025e4cdbeeffdff36f7f289a4b714965,496,1,76.17
025ef887ab57255584e60873ea086144,177,1,21.94
025fef1b215081d46d39595c7b67c9a5,441,1,223.14
02604e6d24c19c9e8c72bb1044bc48e0,272,1,36.7
02620ba8f4c9b8583a78fbabcbf155cc,334,1,199.47
026369eca788b2b8574bdcd04b003d80,163,1,49.22
0263cd21a17b7b8396e582d110c6ad3c,297,1,207.79
0264a651d41a6d387cf2f061b5f914d3,255,1,137.6
02678f5b6207663512dd9cd96af14f0d,180,1,473.83
02682c9a04df6a3e140e2e7eb78fa693,438,1,178.44
026888d959225b8c5d57f6f0fdb54470,313,1,164.8
026928fd79018e3c6b635da82781eb62,460,1,65
026af3cfcaac056ac62feb8457cbfaa6,302,1,74.16
026bae191fa488af0155ef3eba3d4a79,329,1,130.14
026c7e2e8e363c7e734a716f9c70dfc3,505,1,40
026cc430843b605b4b5515751f4fe5d3,106,1,808.88
026d1aaa74457b39204f1ee240db2bc7,366,1,65.24
026d6aade0923331c6065e5daa7aafda,590,1,134.76
026e135c007282454338db204e44381f,341,1,73.34
026fef2c54aa326832f6eb30e9a13398,65,1,131.71
02700eac78be35e1cbaab825c2314f4f,203,1,157.74
02712c43bfdb769882911ec01879f2b6,181,1,44.32
027179319d6e0b4958b300ba6e9e35e6,64,1,98.11
02726fb0313c64d554b3a373c3a92f42,241,1,156.24
027497dedcbd1792aba7aadf6677d2a4,197,1,71.88
0274b33316518523077f46c699109015,186,1,367.99
02772b907240626d358384cfc854b6eb,301,1,161.46
027803eb28cc01fbdf5da72b109fabee,365,2,101.43
027835b35f861ba108518b2c529e308f,247,1,35.69
027873e82cba22c40763c9e44a536a38,194,1,142.54
0278b3b0c4368280c3a17faa0be4311f,372,1,125.53
0278d1770d14782b065a8f24b0084b08,386,1,181.99
027975035267b4ec8c9d8ad65c6c4d6f,237,1,104.37
02798e1b3a37c163dffad98b3c6de007,83,1,622.86
027a37fed88effa55ddc5e961a48575c,233,1,91.86
027a8a853eac346c3bf686f95289b761,334,1,44.66
027b0a2a0630aa7439875c30b987bf99,270,1,71.14
027b5658f8a94a67c3d037047ca849c5,573,1,380.66
027c480ac01f936d8add76e496bbfebc,88,1,51.31
027c8551b090d915b6c779c7e970ffef,540,1,33.51
027ca2556afdb5bb0741b214c6380bb2,448,1,115.02
027ce05786a9c91b427cf168e82819e0,383,1,236.21
027d053c7d8203f3ebb4512da23681fb,250,1,178.39
027d5c59887b8a32f409adb105c9cee8,454,1,343.5
027dff2201a97b9920d2dd5240f51a02,62,1,179.22
027e682a11d8db5a162f01e1b59700cb,457,1,148.58
027ef1dce56b52802c3d35cd5beda928,367,1,87.36
027f1c8ff06b9e07a71f720fcb918531,182,1,39.13
027f4dabd2ab93d782fd604ade3f9f1b,225,1,72.05
0280239e6c4add91b8a415d9b2566649,563,1,133.95
0280c3bae373e59fd0f564cf9b0188a1,423,1,40.85
028296541bfb0fe84ab460804e4c0dce,322,1,179.34
0283917cf6822284c4341224ef003fb6,111,1,73.92
0283d9c78c980d3ea0fce611bbc8ad5b,216,1,267.5
02844e55117602121bb79fe70a59522a,499,1,570.98
02848edda6ee321f306660a8399d8cc9,472,1,100.85
0284ca4015977edc8413c917b8e68355,617,1,66.73
0284fd4ad2eb300b86e3fbb61985dd00,274,1,164.6
028610eb2f6daf6bb4c37e1bd2b42210,442,1,472.41
02880ecd2c905f0a16fa1ae3d0884b1b,541,1,113.92
02889f45776f057efa2323d295406cf2,495,1,86.76
028ae0b8c77250d12323b40f2cbb38c7,630,1,77.54
028b8434bd4a6277e77f5b327cc1e1b0,302,1,96.8
028bb7f0b0813c2df891b680c35b5f63,399,1,215.83
028c09f007292c4e3a3b10d296e47987,214,1,456.28
028c1f3fd0bcc7a92d6d4190f6c08ff5,277,1,68.73
028ccf85a88eb595cfa50d7a0d417868,262,1,167.49
